dt_abertura,dt_aprovacao,dt_resolucao,dt_fechamento,cod_problema,id_solicitante,id_departamento,id_diretoria
2022-05-23 11:19:33,2022-05-23 22:19:33,2022-07-25 22:19:33,2022-07-26 09:19:33,7,1423,45,9
2022-01-16 05:29:20,2022-01-16 14:29:20,2022-02-16 14:29:20,2022-02-16 23:29:20,7,493,41,6
2022-06-05 10:56:02,2022-06-06 07:56:02,2022-08-05 07:56:02,2022-08-06 04:56:02,25,1713,48,4
2021-10-10 12:42:20,2021-10-12 04:42:20,2021-12-23 04:42:20,2021-12-24 20:42:20,78,348,45,4
2022-04-09 09:20:22,2022-04-09 18:20:22,2022-06-10 18:20:22,2022-06-11 03:20:22,7,1507,45,11
2021-03-20 04:10:04,2021-03-21 16:10:04,2021-04-08 16:10:04,2021-04-10 04:10:04,78,103,47,9
2021-10-18 03:42:19,2021-10-18 18:42:19,2021-12-06 18:42:19,2021-12-07 09:42:19,78,251,48,5
2020-01-20 20:07:10,2020-01-22 19:07:10,2020-02-29 19:07:10,2020-03-02 18:07:10,7,580,49,2
2022-03-23 00:47:12,2022-03-25 00:47:12,2022-05-13 00:47:12,2022-05-15 00:47:12,7,1395,48,5
2020-06-14 09:30:25,2020-06-15 03:30:25,2020-08-31 03:30:25,2020-08-31 21:30:25,25,1018,49,5
2020-02-09 06:12:50,2020-02-10 23:12:50,2020-04-08 23:12:50,2020-04-10 16:12:50,25,1669,45,7
2021-08-14 15:52:29,2021-08-15 14:52:29,2021-08-21 14:52:29,2021-08-22 13:52:29,25,630,47,2
2020-08-13 18:10:22,2020-08-14 13:10:22,2020-08-29 13:10:22,2020-08-30 08:10:22,25,1225,55,11
2020-03-23 10:24:24,2020-03-25 09:24:24,2020-06-23 09:24:24,2020-06-25 08:24:24,14,911,55,6
2020-03-28 22:22:45,2020-03-29 20:22:45,2020-05-10 20:22:45,2020-05-11 18:22:45,52,1538,55,7
2020-11-06 12:54:09,2020-11-08 07:54:09,2020-11-14 07:54:09,2020-11-16 02:54:09,25,1033,41,11
2021-02-18 17:40:17,2021-02-19 21:40:17,2021-03-15 21:40:17,2021-03-17 01:40:17,25,1310,55,4
2020-09-07 00:06:23,2020-09-08 19:06:23,2020-09-23 19:06:23,2020-09-25 14:06:23,14,449,49,11
2021-03-21 05:48:08,2021-03-22 22:48:08,2021-05-08 22:48:08,2021-05-10 15:48:08,45,401,48,9
2021-01-24 05:35:30,2021-01-25 11:35:30,2021-04-06 11:35:30,2021-04-07 17:35:30,52,1883,41,11
2020-08-15 11:14:46,2020-08-17 00:14:46,2020-08-30 00:14:46,2020-08-31 13:14:46,3,1538,49,6
2020-04-06 08:45:05,2020-04-06 09:45:05,2020-04-14 09:45:05,2020-04-14 10:45:05,3,1097,47,7
2021-04-03 11:38:17,2021-04-05 07:38:17,2021-06-22 07:38:17,2021-06-24 03:38:17,78,1179,49,4
2020-11-12 21:42:18,2020-11-14 04:42:18,2021-01-27 04:42:18,2021-01-28 11:42:18,52,898,47,11
2022-04-20 16:21:29,2022-04-21 07:21:29,2022-05-30 07:21:29,2022-05-30 22:21:29,52,1426,41,6
2020-02-20 04:28:10,2020-02-21 22:28:10,2020-05-17 22:28:10,2020-05-19 16:28:10,78,516,49,6
2021-07-11 04:39:02,2021-07-11 12:39:02,2021-08-16 12:39:02,2021-08-16 20:39:02,7,1246,45,2
2021-12-04 01:56:47,2021-12-04 09:56:47,2022-01-09 09:56:47,2022-01-09 17:56:47,7,602,45,7
2020-06-08 04:43:54,2020-06-08 22:43:54,2020-08-09 22:43:54,2020-08-10 16:43:54,78,1091,49,4
2022-05-22 20:35:26,2022-05-23 06:35:26,2022-05-26 06:35:26,2022-05-26 16:35:26,3,1960,48,2
2020-12-14 10:47:08,2020-12-15 14:47:08,2021-02-19 14:47:08,2021-02-20 18:47:08,52,1807,48,11
2022-05-21 21:40:59,2022-05-22 01:40:59,2022-05-30 01:40:59,2022-05-30 05:40:59,78,309,45,5
2021-08-27 02:44:45,2021-08-28 10:44:45,2021-11-18 10:44:45,2021-11-19 18:44:45,3,850,56,11
2021-01-04 02:12:05,2021-01-04 07:12:05,2021-03-23 07:12:05,2021-03-23 12:12:05,52,1179,49,6
2022-03-04 16:33:51,2022-03-04 17:33:51,2022-05-27 17:33:51,2022-05-27 18:33:51,7,1310,45,5
2021-03-22 19:56:47,2021-03-24 18:56:47,2021-06-17 18:56:47,2021-06-19 17:56:47,25,189,49,7
2020-03-13 23:32:13,2020-03-15 00:32:13,2020-05-15 00:32:13,2020-05-16 01:32:13,7,404,41,4
2021-08-15 18:25:54,2021-08-17 10:25:54,2021-10-06 10:25:54,2021-10-08 02:25:54,7,1783,48,9
2021-08-25 01:05:05,2021-08-25 06:05:05,2021-10-08 06:05:05,2021-10-08 11:05:05,3,1310,55,4
2021-10-09 02:42:54,2021-10-09 11:42:54,2021-11-03 11:42:54,2021-11-03 20:42:54,25,1221,55,2
2021-04-30 16:35:07,2021-05-02 13:35:07,2021-05-23 13:35:07,2021-05-25 10:35:07,78,543,41,7
2022-05-07 16:41:50,2022-05-08 02:41:50,2022-06-12 02:41:50,2022-06-12 12:41:50,3,1266,41,6
2020-03-24 13:53:29,2020-03-26 08:53:29,2020-04-22 08:53:29,2020-04-24 03:53:29,52,1427,49,5
2020-01-21 03:22:45,2020-01-22 04:22:45,2020-03-14 04:22:45,2020-03-15 05:22:45,25,753,45,11
2021-01-25 10:40:36,2021-01-26 23:40:36,2021-04-23 23:40:36,2021-04-25 12:40:36,45,1007,49,5
2020-11-11 11:38:26,2020-11-11 23:38:26,2020-11-28 23:38:26,2020-11-29 11:38:26,3,1181,41,6
2021-11-19 06:37:04,2021-11-20 11:37:04,2022-02-04 11:37:04,2022-02-05 16:37:04,25,348,55,7
2020-12-16 09:03:27,2020-12-17 06:03:27,2021-02-07 06:03:27,2021-02-08 03:03:27,3,366,55,6
2021-07-25 06:22:58,2021-07-26 06:22:58,2021-10-05 06:22:58,2021-10-06 06:22:58,7,138,56,2
2022-04-29 03:17:22,2022-05-01 00:17:22,2022-07-05 00:17:22,2022-07-06 21:17:22,14,864,47,11
2020-11-01 04:53:54,2020-11-02 21:53:54,2021-01-01 21:53:54,2021-01-03 14:53:54,3,1007,49,4
2020-10-27 14:07:04,2020-10-28 13:07:04,2020-11-15 13:07:04,2020-11-16 12:07:04,7,1861,49,7
2021-04-01 23:44:26,2021-04-02 15:44:26,2021-04-15 15:44:26,2021-04-16 07:44:26,52,410,55,2
2021-11-28 05:02:00,2021-11-29 16:02:00,2021-12-06 16:02:00,2021-12-08 03:02:00,3,961,55,6
2020-10-02 14:55:01,2020-10-03 07:55:01,2020-12-24 07:55:01,2020-12-25 00:55:01,78,856,48,2
2020-04-25 16:24:20,2020-04-26 05:24:20,2020-05-21 05:24:20,2020-05-21 18:24:20,3,1553,45,6
2020-10-17 10:59:32,2020-10-18 11:59:32,2020-12-30 11:59:32,2020-12-31 12:59:32,7,366,45,4
2020-09-26 23:33:08,2020-09-27 19:33:08,2020-10-10 19:33:08,2020-10-11 15:33:08,25,1113,49,11
2022-03-09 05:35:58,2022-03-11 04:35:58,2022-03-31 04:35:58,2022-04-02 03:35:58,7,1832,45,6
2020-07-04 09:49:58,2020-07-04 11:49:58,2020-08-06 11:49:58,2020-08-06 13:49:58,3,439,45,6
2021-08-08 22:58:10,2021-08-09 22:58:10,2021-09-21 22:58:10,2021-09-22 22:58:10,45,1134,49,4
2020-03-04 02:57:15,2020-03-06 01:57:15,2020-03-28 01:57:15,2020-03-30 00:57:15,78,1986,47,11
2021-10-27 15:55:46,2021-10-27 20:55:46,2021-11-25 20:55:46,2021-11-26 01:55:46,7,588,56,6
2021-03-09 14:03:32,2021-03-10 05:03:32,2021-03-26 05:03:32,2021-03-26 20:03:32,45,716,45,6
2022-05-14 15:30:03,2022-05-15 04:30:03,2022-06-22 04:30:03,2022-06-22 17:30:03,78,1823,49,11
2021-02-14 11:33:59,2021-02-15 18:33:59,2021-03-25 18:33:59,2021-03-27 01:33:59,78,434,55,7
2020-07-21 01:13:55,2020-07-21 03:13:55,2020-10-09 03:13:55,2020-10-09 05:13:55,7,1079,55,5
2020-09-06 23:51:45,2020-09-08 05:51:45,2020-10-26 05:51:45,2020-10-27 11:51:45,14,277,41,7
2021-01-31 03:41:29,2021-02-01 00:41:29,2021-03-10 00:41:29,2021-03-10 21:41:29,7,1394,56,2
2020-01-09 18:27:58,2020-01-11 16:27:58,2020-03-01 16:27:58,2020-03-03 14:27:58,52,585,55,6
2021-05-28 12:16:27,2021-05-28 13:16:27,2021-06-15 13:16:27,2021-06-15 14:16:27,14,1773,41,2
2021-12-25 10:05:33,2021-12-25 12:05:33,2022-01-31 12:05:33,2022-01-31 14:05:33,25,248,49,4
2020-08-28 11:34:30,2020-08-29 11:34:30,2020-11-09 11:34:30,2020-11-10 11:34:30,25,602,56,7
2020-03-03 01:05:36,2020-03-04 06:05:36,2020-04-10 06:05:36,2020-04-11 11:05:36,78,1971,49,4
2020-08-26 18:28:39,2020-08-28 09:28:39,2020-11-24 09:28:39,2020-11-26 00:28:39,25,1229,48,5
2021-05-16 04:31:10,2021-05-16 23:31:10,2021-05-25 23:31:10,2021-05-26 18:31:10,3,1668,49,5
2020-03-20 00:01:42,2020-03-21 10:01:42,2020-04-26 10:01:42,2020-04-27 20:01:42,45,214,55,2
2021-04-12 19:51:56,2021-04-14 11:51:56,2021-06-16 11:51:56,2021-06-18 03:51:56,25,1067,55,5
2022-02-01 01:03:53,2022-02-01 12:03:53,2022-04-10 12:03:53,2022-04-10 23:03:53,7,381,45,5
2022-06-08 14:56:45,2022-06-08 15:56:45,2022-09-04 15:56:45,2022-09-04 16:56:45,78,143,41,11
2022-05-04 15:27:30,2022-05-06 02:27:30,2022-06-04 02:27:30,2022-06-05 13:27:30,25,1719,55,9
2021-07-10 06:23:55,2021-07-12 00:23:55,2021-08-30 00:23:55,2021-08-31 18:23:55,25,1677,56,7
2020-04-23 05:11:35,2020-04-23 11:11:35,2020-06-06 11:11:35,2020-06-06 17:11:35,7,408,47,11
2021-05-08 18:38:34,2021-05-08 22:38:34,2021-07-19 22:38:34,2021-07-20 02:38:34,45,1588,56,11
2022-03-27 04:08:53,2022-03-27 18:08:53,2022-05-04 18:08:53,2022-05-05 08:08:53,3,1805,56,7
2020-12-07 16:46:42,2020-12-09 13:46:42,2021-02-11 13:46:42,2021-02-13 10:46:42,78,797,45,11
2020-10-12 15:08:13,2020-10-13 23:08:13,2020-11-15 23:08:13,2020-11-17 07:08:13,52,863,41,5
2022-03-19 17:36:34,2022-03-19 22:36:34,2022-03-23 22:36:34,2022-03-24 03:36:34,3,1221,48,7
2020-04-15 21:48:11,2020-04-16 10:48:11,2020-07-09 10:48:11,2020-07-09 23:48:11,25,1759,47,6
2022-02-23 16:59:51,2022-02-25 14:59:51,2022-03-31 14:59:51,2022-04-02 12:59:51,45,646,55,11
2020-09-04 13:45:46,2020-09-06 09:45:46,2020-09-26 09:45:46,2020-09-28 05:45:46,25,1980,45,4
2021-10-08 03:02:27,2021-10-10 03:02:27,2021-12-20 03:02:27,2021-12-22 03:02:27,7,975,56,9
2022-04-23 15:29:45,2022-04-24 07:29:45,2022-06-08 07:29:45,2022-06-08 23:29:45,14,950,41,6
2022-04-14 06:09:06,2022-04-16 06:09:06,2022-05-16 06:09:06,2022-05-18 06:09:06,3,1417,47,7
2021-09-18 16:28:43,2021-09-19 23:28:43,2021-12-08 23:28:43,2021-12-10 06:28:43,45,794,41,2
2020-05-22 19:58:44,2020-05-23 06:58:44,2020-07-20 06:58:44,2020-07-20 17:58:44,52,1061,47,5
2021-06-26 18:41:11,2021-06-27 16:41:11,2021-09-12 16:41:11,2021-09-13 14:41:11,25,301,48,4
2020-12-09 14:51:44,2020-12-09 17:51:44,2021-01-28 17:51:44,2021-01-28 20:51:44,14,219,55,11
2020-11-27 10:24:24,2020-11-27 13:24:24,2021-01-11 13:24:24,2021-01-11 16:24:24,52,753,48,2
2021-05-30 13:30:52,2021-06-01 01:30:52,2021-07-25 01:30:52,2021-07-26 13:30:52,3,631,45,7
2021-05-29 07:03:19,2021-05-29 17:03:19,2021-06-19 17:03:19,2021-06-20 03:03:19,45,276,45,9
2021-07-14 11:31:05,2021-07-15 04:31:05,2021-08-30 04:31:05,2021-08-30 21:31:05,78,781,45,7
2021-04-01 01:14:44,2021-04-02 14:14:44,2021-06-12 14:14:44,2021-06-14 03:14:44,52,1084,55,2
2020-12-05 08:13:50,2020-12-05 12:13:50,2021-02-12 12:13:50,2021-02-12 16:13:50,78,773,45,4
2022-04-04 02:25:57,2022-04-04 16:25:57,2022-06-05 16:25:57,2022-06-06 06:25:57,52,1222,47,5
2022-01-07 15:57:33,2022-01-09 07:57:33,2022-02-17 07:57:33,2022-02-18 23:57:33,14,1535,55,4
2022-05-22 00:04:26,2022-05-22 12:04:26,2022-07-22 12:04:26,2022-07-23 00:04:26,45,164,41,7
2020-01-14 16:13:33,2020-01-16 06:13:33,2020-01-24 06:13:33,2020-01-25 20:13:33,45,884,49,5
2020-06-27 05:08:40,2020-06-27 09:08:40,2020-07-06 09:08:40,2020-07-06 13:08:40,52,1682,55,5
2021-06-21 12:05:13,2021-06-22 20:05:13,2021-07-16 20:05:13,2021-07-18 04:05:13,45,1273,47,4
2021-11-23 07:40:46,2021-11-23 23:40:46,2022-02-13 23:40:46,2022-02-14 15:40:46,52,316,48,6
2021-01-08 08:49:06,2021-01-09 14:49:06,2021-01-28 14:49:06,2021-01-29 20:49:06,25,401,45,6
2021-01-13 18:32:08,2021-01-15 10:32:08,2021-02-04 10:32:08,2021-02-06 02:32:08,7,1670,49,4
2020-03-02 22:43:54,2020-03-03 10:43:54,2020-03-04 10:43:54,2020-03-04 22:43:54,52,1424,47,9
2021-05-13 13:23:57,2021-05-14 02:23:57,2021-06-01 02:23:57,2021-06-01 15:23:57,3,1517,47,9
2021-08-15 10:36:05,2021-08-16 20:36:05,2021-10-24 20:36:05,2021-10-26 06:36:05,45,1873,47,7
2020-06-25 02:53:25,2020-06-26 22:53:25,2020-08-16 22:53:25,2020-08-18 18:53:25,25,449,56,6
2021-08-22 10:29:52,2021-08-23 03:29:52,2021-10-02 03:29:52,2021-10-02 20:29:52,45,1216,55,4
2021-02-02 14:23:22,2021-02-03 21:23:22,2021-04-12 21:23:22,2021-04-14 04:23:22,45,1165,41,6
2022-04-19 05:30:25,2022-04-19 11:30:25,2022-04-30 11:30:25,2022-04-30 17:30:25,14,1783,55,2
2021-03-15 08:37:46,2021-03-16 20:37:46,2021-03-22 20:37:46,2021-03-24 08:37:46,3,1804,56,9
2020-02-08 09:05:47,2020-02-08 16:05:47,2020-04-01 16:05:47,2020-04-01 23:05:47,45,883,45,6
2022-03-13 22:13:45,2022-03-14 01:13:45,2022-05-29 01:13:45,2022-05-29 04:13:45,52,672,55,11
2021-08-05 11:26:57,2021-08-05 20:26:57,2021-10-15 20:26:57,2021-10-16 05:26:57,7,910,55,2
2022-03-09 22:49:54,2022-03-10 10:49:54,2022-05-27 10:49:54,2022-05-27 22:49:54,3,1067,41,7
2022-03-01 07:02:16,2022-03-02 12:02:16,2022-03-21 12:02:16,2022-03-22 17:02:16,25,1831,55,2
2021-11-23 03:33:55,2021-11-23 10:33:55,2022-01-18 10:33:55,2022-01-18 17:33:55,25,401,45,7
2022-01-26 05:23:43,2022-01-27 00:23:43,2022-04-08 00:23:43,2022-04-08 19:23:43,25,1773,41,11
2020-03-09 02:54:31,2020-03-09 11:54:31,2020-05-04 11:54:31,2020-05-04 20:54:31,25,672,56,5
2021-04-05 11:51:34,2021-04-07 01:51:34,2021-07-06 01:51:34,2021-07-07 15:51:34,45,1758,56,4
2020-10-26 01:22:56,2020-10-26 12:22:56,2020-12-18 12:22:56,2020-12-18 23:22:56,45,189,45,5
2021-05-12 14:07:31,2021-05-13 15:07:31,2021-08-04 15:07:31,2021-08-05 16:07:31,78,646,56,5
2022-03-09 07:23:00,2022-03-09 22:23:00,2022-04-21 22:23:00,2022-04-22 13:23:00,14,1629,56,9
2020-05-07 22:03:39,2020-05-09 17:03:39,2020-06-17 17:03:39,2020-06-19 12:03:39,78,1586,56,7
2020-05-29 01:30:55,2020-05-30 19:30:55,2020-07-22 19:30:55,2020-07-24 13:30:55,14,814,45,4
2020-09-17 00:55:51,2020-09-18 00:55:51,2020-12-04 00:55:51,2020-12-05 00:55:51,7,1449,55,9
2022-04-15 17:09:20,2022-04-17 14:09:20,2022-05-23 14:09:20,2022-05-25 11:09:20,78,366,56,11
2022-04-08 07:21:15,2022-04-10 03:21:15,2022-05-07 03:21:15,2022-05-08 23:21:15,3,864,48,7
2020-01-12 09:18:15,2020-01-13 03:18:15,2020-01-18 03:18:15,2020-01-18 21:18:15,14,219,47,4
2020-04-11 16:58:00,2020-04-12 09:58:00,2020-04-27 09:58:00,2020-04-28 02:58:00,3,214,49,5
2020-11-23 10:30:11,2020-11-24 13:30:11,2020-12-17 13:30:11,2020-12-18 16:30:11,25,1682,48,6
2020-11-27 03:44:42,2020-11-27 23:44:42,2021-01-01 23:44:42,2021-01-02 19:44:42,52,929,56,2
2021-10-20 23:40:29,2021-10-22 05:40:29,2021-11-10 05:40:29,2021-11-11 11:40:29,14,705,55,6
2020-06-10 10:40:21,2020-06-11 06:40:21,2020-08-28 06:40:21,2020-08-29 02:40:21,3,143,49,4
2020-11-15 08:33:43,2020-11-17 04:33:43,2021-01-15 04:33:43,2021-01-17 00:33:43,78,1845,47,9
2022-04-15 08:55:49,2022-04-17 00:55:49,2022-06-03 00:55:49,2022-06-04 16:55:49,7,394,55,11
2021-11-07 02:50:24,2021-11-08 12:50:24,2022-01-04 12:50:24,2022-01-05 22:50:24,3,338,56,5
2020-04-22 00:50:49,2020-04-22 16:50:49,2020-07-13 16:50:49,2020-07-14 08:50:49,25,1232,45,7
2020-08-26 20:23:11,2020-08-27 02:23:11,2020-09-20 02:23:11,2020-09-20 08:23:11,14,771,55,5
2020-02-06 21:34:27,2020-02-08 01:34:27,2020-04-19 01:34:27,2020-04-20 05:34:27,7,138,41,4
2021-12-14 09:09:28,2021-12-14 10:09:28,2022-02-19 10:09:28,2022-02-19 11:09:28,14,1283,56,6
2021-05-30 07:14:45,2021-05-31 22:14:45,2021-08-28 22:14:45,2021-08-30 13:14:45,52,1323,41,2
2020-02-28 20:30:16,2020-03-01 07:30:16,2020-05-23 07:30:16,2020-05-24 18:30:16,7,929,47,4
2020-05-15 23:00:57,2020-05-16 07:00:57,2020-08-12 07:00:57,2020-08-12 15:00:57,78,1079,48,11
2020-04-23 18:53:05,2020-04-24 06:53:05,2020-05-15 06:53:05,2020-05-15 18:53:05,25,1126,45,7
2020-03-25 07:15:38,2020-03-26 08:15:38,2020-06-11 08:15:38,2020-06-12 09:15:38,7,487,48,6
2020-10-03 12:01:44,2020-10-03 20:01:44,2020-12-03 20:01:44,2020-12-04 04:01:44,78,1118,47,9
2021-01-26 07:48:40,2021-01-28 07:48:40,2021-02-07 07:48:40,2021-02-09 07:48:40,25,1325,56,2
2022-05-16 22:53:15,2022-05-17 18:53:15,2022-05-25 18:53:15,2022-05-26 14:53:15,7,1916,48,11
2020-04-19 10:16:18,2020-04-19 20:16:18,2020-05-24 20:16:18,2020-05-25 06:16:18,45,281,47,4
2022-06-12 04:08:53,2022-06-13 12:08:53,2022-06-19 12:08:53,2022-06-20 20:08:53,78,725,45,9
2020-12-19 15:14:40,2020-12-20 16:14:40,2020-12-26 16:14:40,2020-12-27 17:14:40,3,1815,49,11
2021-02-05 19:05:42,2021-02-06 09:05:42,2021-02-22 09:05:42,2021-02-22 23:05:42,78,1046,56,4
2021-09-25 05:39:06,2021-09-25 19:39:06,2021-12-22 19:39:06,2021-12-23 09:39:06,3,1946,55,7
2021-08-25 18:54:15,2021-08-27 08:54:15,2021-11-09 08:54:15,2021-11-10 22:54:15,7,413,47,11
2021-12-01 19:11:02,2021-12-03 18:11:02,2022-02-15 18:11:02,2022-02-17 17:11:02,7,1395,55,4
2021-09-20 06:54:55,2021-09-22 00:54:55,2021-09-26 00:54:55,2021-09-27 18:54:55,7,1960,48,11
2021-11-03 16:20:37,2021-11-03 19:20:37,2021-12-04 19:20:37,2021-12-04 22:20:37,3,401,41,7
2021-05-06 12:24:20,2021-05-07 20:24:20,2021-05-20 20:24:20,2021-05-22 04:24:20,78,1221,56,5
2020-01-27 05:44:28,2020-01-28 16:44:28,2020-02-07 16:44:28,2020-02-09 03:44:28,14,1904,48,11
2021-08-28 01:40:56,2021-08-29 00:40:56,2021-10-29 00:40:56,2021-10-29 23:40:56,45,1349,47,9
2020-07-02 18:45:31,2020-07-04 07:45:31,2020-08-23 07:45:31,2020-08-24 20:45:31,45,463,55,11
2022-04-10 20:04:15,2022-04-12 10:04:15,2022-06-02 10:04:15,2022-06-04 00:04:15,52,1635,41,9
2020-01-10 03:55:41,2020-01-11 15:55:41,2020-03-17 15:55:41,2020-03-19 03:55:41,3,535,55,9
2020-04-08 05:40:06,2020-04-08 20:40:06,2020-04-27 20:40:06,2020-04-28 11:40:06,7,1042,48,5
2020-03-11 16:59:29,2020-03-13 06:59:29,2020-05-09 06:59:29,2020-05-10 20:59:29,14,1455,55,4
2020-04-22 18:19:51,2020-04-24 15:19:51,2020-07-23 15:19:51,2020-07-25 12:19:51,25,1848,47,5
2021-07-09 16:01:40,2021-07-11 16:01:40,2021-07-28 16:01:40,2021-07-30 16:01:40,78,1325,47,5
2022-02-20 03:07:14,2022-02-22 00:07:14,2022-05-08 00:07:14,2022-05-09 21:07:14,78,1097,56,4
2020-06-13 21:01:12,2020-06-15 19:01:12,2020-07-01 19:01:12,2020-07-03 17:01:12,78,839,48,2
2021-03-26 05:53:30,2021-03-26 12:53:30,2021-05-28 12:53:30,2021-05-28 19:53:30,7,214,55,4
2021-04-13 03:10:08,2021-04-13 07:10:08,2021-05-12 07:10:08,2021-05-12 11:10:08,25,284,41,2
2020-05-14 09:08:55,2020-05-16 04:08:55,2020-05-22 04:08:55,2020-05-23 23:08:55,78,463,55,5
2021-03-13 07:43:52,2021-03-13 19:43:52,2021-04-22 19:43:52,2021-04-23 07:43:52,52,1486,48,11
2021-11-10 21:44:59,2021-11-11 12:44:59,2022-02-08 12:44:59,2022-02-09 03:44:59,3,189,45,2
2021-08-15 12:07:44,2021-08-16 09:07:44,2021-09-02 09:07:44,2021-09-03 06:07:44,78,1748,47,11
2021-09-05 18:53:24,2021-09-07 01:53:24,2021-10-16 01:53:24,2021-10-17 08:53:24,14,1897,55,11
2020-02-17 21:01:17,2020-02-18 19:01:17,2020-04-17 19:01:17,2020-04-18 17:01:17,78,1079,56,4
2022-01-06 07:32:30,2022-01-08 02:32:30,2022-01-27 02:32:30,2022-01-28 21:32:30,45,612,55,9
2020-08-30 20:09:42,2020-08-31 10:09:42,2020-11-14 10:09:42,2020-11-15 00:09:42,7,1228,49,5
2022-04-08 17:07:12,2022-04-10 11:07:12,2022-04-27 11:07:12,2022-04-29 05:07:12,7,1748,47,11
2020-12-07 13:11:19,2020-12-07 20:11:19,2021-02-17 20:11:19,2021-02-18 03:11:19,7,1903,45,9
2020-07-30 20:40:10,2020-07-30 21:40:10,2020-09-04 21:40:10,2020-09-04 22:40:10,45,1670,45,11
2021-08-30 09:15:34,2021-08-31 08:15:34,2021-11-20 08:15:34,2021-11-21 07:15:34,14,884,48,4
2022-04-27 18:04:59,2022-04-28 15:04:59,2022-06-24 15:04:59,2022-06-25 12:04:59,7,1696,56,4
2021-04-03 05:35:40,2021-04-04 14:35:40,2021-05-12 14:35:40,2021-05-13 23:35:40,45,954,41,11
2020-08-11 19:31:32,2020-08-13 03:31:32,2020-11-01 03:31:32,2020-11-02 11:31:32,45,1904,47,4
2021-04-08 00:21:07,2021-04-08 09:21:07,2021-06-07 09:21:07,2021-06-07 18:21:07,52,1323,55,11
2021-08-02 15:18:50,2021-08-04 08:18:50,2021-08-05 08:18:50,2021-08-07 01:18:50,14,1629,48,7
2020-01-18 07:42:36,2020-01-19 13:42:36,2020-02-28 13:42:36,2020-02-29 19:42:36,52,1992,55,2
2022-05-09 20:52:39,2022-05-11 03:52:39,2022-08-04 03:52:39,2022-08-05 10:52:39,25,898,49,9
2022-05-12 06:30:01,2022-05-13 12:30:01,2022-05-20 12:30:01,2022-05-21 18:30:01,3,975,55,9
2020-08-07 14:48:00,2020-08-09 05:48:00,2020-09-24 05:48:00,2020-09-25 20:48:00,3,1259,56,5
2020-07-10 10:32:24,2020-07-11 08:32:24,2020-09-18 08:32:24,2020-09-19 06:32:24,7,1832,49,11
2020-03-05 21:24:57,2020-03-07 07:24:57,2020-03-18 07:24:57,2020-03-19 17:24:57,78,885,48,2
2020-01-08 19:31:34,2020-01-10 11:31:34,2020-03-28 11:31:34,2020-03-30 03:31:34,14,1318,56,2
2022-06-08 16:29:49,2022-06-10 07:29:49,2022-09-07 07:29:49,2022-09-08 22:29:49,7,1460,47,6
2021-09-04 04:25:51,2021-09-04 14:25:51,2021-09-14 14:25:51,2021-09-15 00:25:51,45,439,49,2
2022-04-14 10:28:48,2022-04-14 19:28:48,2022-06-17 19:28:48,2022-06-18 04:28:48,45,1103,47,7
2022-04-30 13:13:42,2022-05-02 13:13:42,2022-05-25 13:13:42,2022-05-27 13:13:42,14,534,55,6
2020-05-12 05:45:34,2020-05-13 15:45:34,2020-08-03 15:45:34,2020-08-05 01:45:34,7,1106,55,2
2021-04-18 07:42:35,2021-04-18 17:42:35,2021-05-12 17:42:35,2021-05-13 03:42:35,14,1883,48,9
2020-11-22 07:20:22,2020-11-24 02:20:22,2021-02-03 02:20:22,2021-02-04 21:20:22,7,1468,55,7
2021-06-18 03:43:08,2021-06-18 22:43:08,2021-08-02 22:43:08,2021-08-03 17:43:08,45,1621,49,9
2020-11-24 22:07:32,2020-11-25 18:07:32,2020-12-13 18:07:32,2020-12-14 14:07:32,3,1311,47,2
2021-10-03 00:52:29,2021-10-03 15:52:29,2021-11-27 15:52:29,2021-11-28 06:52:29,78,1079,49,5
2022-03-07 05:20:59,2022-03-07 17:20:59,2022-03-31 17:20:59,2022-04-01 05:20:59,45,1426,45,2
2020-08-09 07:06:43,2020-08-09 23:06:43,2020-08-17 23:06:43,2020-08-18 15:06:43,52,950,56,5
2020-09-07 00:48:49,2020-09-08 07:48:49,2020-11-03 07:48:49,2020-11-04 14:48:49,52,189,41,6
2020-10-12 19:44:46,2020-10-13 14:44:46,2020-12-16 14:44:46,2020-12-17 09:44:46,25,1384,45,2
2020-12-08 23:34:20,2020-12-10 02:34:20,2020-12-14 02:34:20,2020-12-15 05:34:20,52,1941,55,5
2021-01-27 14:53:48,2021-01-29 04:53:48,2021-03-03 04:53:48,2021-03-04 18:53:48,25,1266,45,7
2020-10-28 21:00:24,2020-10-29 21:00:24,2020-11-02 21:00:24,2020-11-03 21:00:24,25,1748,47,11
2020-06-27 01:26:18,2020-06-27 07:26:18,2020-08-03 07:26:18,2020-08-03 13:26:18,52,1682,48,2
2020-10-08 17:30:57,2020-10-09 00:30:57,2020-12-31 00:30:57,2020-12-31 07:30:57,52,797,45,4
2022-05-31 06:12:10,2022-05-31 19:12:10,2022-08-15 19:12:10,2022-08-16 08:12:10,3,1804,47,9
2020-03-25 11:44:35,2020-03-26 02:44:35,2020-05-29 02:44:35,2020-05-29 17:44:35,52,1236,56,6
2022-05-02 14:39:10,2022-05-03 20:39:10,2022-06-03 20:39:10,2022-06-05 02:39:10,52,394,45,5
2021-12-17 13:12:48,2021-12-19 12:12:48,2022-01-25 12:12:48,2022-01-27 11:12:48,3,1983,48,9
2022-05-03 20:58:56,2022-05-05 12:58:56,2022-05-27 12:58:56,2022-05-29 04:58:56,25,961,45,9
